RA,Dec,Magnitude,Bayer,Full Bayer,English Name,Flamsteed
285.65000000000003,-29.880277777777778,2.6,ζ,ζ-Sgr,Ascella,38-Sgr
285.61250000000007,-24.846944444444443,5.65,-,-,-,-
284.74583333333334,50.809444444444445,6.3,-,-,-,-
285.8208333333334,-38.25333333333333,5.74,-,-,-,-
285.2708333333333,19.309722222222224,6.39,-,-,-,-
283.3875,75.7875,6.22,-,-,-,-
285.34166666666664,20.83361111111111,6.69,-,-,-,-
285.07916666666665,40.68416666666666,6.65,-,-,-,-
285.3208333333333,26.29138888888889,5.69,-,-,-,-
285.7625,-19.24527777777778,6.05,-,-,-,-
285.2291666666667,33.80222222222222,6.01,-,-,-,-
285.7791666666667,-19.103333333333335,6.37,-,-,-,-
285.39166666666665,25.02583333333333,6.72,-,-,-,-
285.45416666666665,22.26388888888889,6.4,-,-,-,-
285.5875,8.374166666666667,6.3,-,-,-,-
285.725,-3.6988888888888893,5.42,-,-,-,14-Aql
285.0541666666667,50.53361111111111,5.38,-,-,-,-
286.10416666666663,-31.046944444444446,5.5,-,-,-,-
285.45,33.62138888888889,6.39,-,-,-,-
286.5791666666667,-52.340833333333336,5.16,ρ,ρ-Tel,-,-
285.8833333333333,1.8188888888888888,5.83,-,-,-,-
285.3583333333333,46.93472222222222,5.01,-,-,-,16-Lyr
285.7166666666667,19.66111111111111,6.09,-,-,-,-
286.1708333333333,-21.741666666666667,3.77,ο,ο-Sgr,-,39-Sgr
285.1791666666667,55.65833333333333,5.48,-,-,-,49-Dra
286.04166666666663,3.3305555555555553,6.73,-,-,-,-
286.1,-5.6850000000000005,6.9,-,-,-,-
287.46666666666664,-68.42472222222223,5.33,-,-,-,-
285.925,21.267777777777777,6.52,-,-,-,-
286.7291666666667,-48.299166666666665,5.97,-,-,-,-
284.71666666666664,69.53111111111112,6.52,-,-,-,-
286.23749999999995,-4.0313888888888885,5.42,-,-,-,15-Aql
286.60416666666663,-37.06333333333333,4.93,γ,γ-CrA,-,-
286.60416666666663,-37.06333333333333,4.99,γ,γ-CrA,-,-
317.19166666666666,-88.9563888888889,5.47,σ,σ-Oct,-,-
285.5291666666667,52.26111111111111,6.31,-,-,-,-
286.4208333333333,-15.660277777777779,5.97,-,-,-,-
286.32499999999993,-1.5127777777777778,6.53,-,-,-,-
286.7166666666667,-37.81027777777778,6.16,-,-,-,-
287.21666666666664,-55.72027777777778,6.49,-,-,-,-
286.73333333333335,-27.670555555555556,3.32,τ,τ-Sgr,-,40-Sgr
286.35,13.863333333333333,2.99,ζ,ζ-Aql,-,17-Aql
286.55833333333334,-4.8825,3.44,λ,λ-Aql,-,16-Aql
286.23749999999995,31.744444444444447,5.56,-,-,-,-
286.2416666666667,30.733333333333334,6.06,-,-,-,-
286.7166666666667,-16.228888888888886,6.03,-,-,-,-
286.875,-28.636944444444445,6.04,-,-,-,-
286.78333333333336,-18.73777777777778,6.29,-,-,-,-
287.0833333333333,-40.49666666666667,4.59,δ,δ-CrA,-,-
286.5916666666667,8.23,6.09,-,-,-,-
286.4458333333333,29.921666666666667,6.31,-,-,-,-
286.7875,0.6416666666666666,6.56,-,-,-,-
287.0583333333333,-24.65694444444444,6.3,-,-,-,-
284.4875,77.05083333333333,6.54,-,-,-,-
286.74166666666673,11.071388888888889,5.09,-,-,-,18-Aql
287.06666666666666,-19.290000000000003,5.54,-,-,-,-
286.65833333333336,24.250833333333333,5.77,-,-,-,-
286.2291666666667,53.39666666666667,5.38,-,-,-,51-Dra
286.28749999999997,49.92333333333333,6.43,-,-,-,-
286.65416666666664,28.628611111111113,5.55,-,-,-,-
287.3666666666667,-37.904444444444444,4.11,α,α-CrA,-,-
287.4125,-39.82805555555556,6.46,-,-,-,-
287.4,-36.164722222222224,6.56,-,-,-,-
287.48749999999995,-41.8925,5.88,-,-,-,-
286.5708333333334,41.413888888888884,6.49,-,-,-,-
287.5041666666667,-39.340833333333336,4.11,β,β-CrA,-,-
286.9875,16.853333333333335,6.07,-,-,-,-
286.85416666666663,32.501666666666665,5.23,-,-,-,17-Lyr
286.825,36.10027777777778,5.28,ι,ι-Lyr,-,18-Lyr
287.0125,21.698888888888888,6.23,-,-,-,-
287.43749999999994,-21.02361111111111,2.89,π,π-Sgr,-,41-Sgr
287.45,-19.803611111111113,6.13,-,-,-,-
287.24583333333334,6.073333333333333,5.22,-,-,-,19-Aql
287.1666666666667,16.85138888888889,6.48,-,-,-,-
287.75416666666666,-39.005,6.36,-,-,-,-
287.46250000000003,-0.4280555555555556,6.34,-,-,-,-
287.825,-29.502222222222223,6.3,-,-,-,-
288.19166666666666,-50.48638888888889,6.13,-,-,-,-
287.26666666666665,34.60055555555556,6.74,-,-,-,-
288.0375,-37.58277777777778,6.57,-,-,-,-
289.1166666666667,-69.19055555555556,6.27,τ,τ-Pav,-,-
287.10416666666663,52.425555555555555,5.81,-,-,-,-
288.1166666666667,-21.658055555555553,6.41,-,-,-,-
288.3041666666667,-25.906666666666666,5.8,-,-,-,-
289.3,-66.6613888888889,5.53,-,-,-,-
288.1666666666667,-7.939444444444445,5.34,-,-,-,20-Aql
287.875,26.735833333333336,6.36,-,-,-,-
288.6625,-45.19333333333333,5.92,-,-,-,-
288.3125,-12.2825,5.51,-,-,-,-
287.94166666666666,31.283333333333335,5.98,-,-,-,19-Lyr
287.84583333333336,40.42916666666667,6.18,-,-,-,-
288.14166666666665,16.84638888888889,6.73,-,-,-,-
288.15,21.554444444444446,5.93,-,-,-,-
288.42499999999995,2.293611111111111,5.15,-,-,-,21-Aql
288.4333333333333,5.515833333333333,6.49,-,-,-,-
289.0874999999999,-45.46638888888889,5.4,-,-,-,-
287.43749999999994,65.9786111111111,6.25,-,-,-,55-Dra
288.8875,-24.179166666666667,6.25,-,-,-,-
288.8833333333333,-25.256666666666668,4.85,ψ,ψ-Sgr,-,42-Sgr
288.01666666666665,49.85416666666667,6.75,-,-,-,-
288.0208333333333,49.85611111111111,6.57,-,-,-,-
287.9166666666667,56.85916666666667,5.12,-,-,-,53-Dra
289.1333333333333,-33.52166666666667,6.25,-,-,-,-
289.5375,-53.38666666666666,6.38,-,-,-,-
288.43749999999994,39.14611111111111,4.39,η,η-Lyr,-,20-Lyr
288.7583333333333,20.203333333333333,6.0,-,-,-,-
288.8333333333333,15.08361111111111,5.57,-,-,-,-
288.8208333333334,21.23222222222222,5.64,-,-,-,1-Sge
288.85,30.52638888888889,5.85,-,-,-,-
289.12916666666666,4.834722222222222,5.59,-,-,-,22-Aql
289.40833333333336,-18.953055555555554,4.96,-,-,-,43-Sgr
288.9875,27.455555555555556,6.54,-,-,-,-
289.0541666666667,21.390277777777776,4.77,-,-,-,1-Vul
289.1083333333333,14.544722222222221,5.63,-,-,-,-
288.99583333333334,27.926944444444445,6.16,-,-,-,-
288.4791666666667,57.705000000000005,4.99,-,-,-,54-Dra
288.13749999999993,67.66166666666668,3.07,δ,δ-Dra,-,57-Dra
288.82916666666665,50.07083333333334,6.27,-,-,-,-
287.28749999999997,76.56055555555555,5.13,-,-,-,59-Dra
289.45,2.0316666666666667,6.19,-,-,-,-
289.09166666666664,38.13361111111111,4.36,θ,θ-Lyr,-,21-Lyr
289.4541666666667,11.595277777777778,5.28,ω¹,ω¹-Aql,-,25-Aql
289.9166666666667,-35.421388888888885,5.59,-,-,-,-
289.75,-15.536388888888888,6.06,-,-,-,-
289.4291666666667,23.025555555555556,5.43,-,-,-,2-Vul
289.6333333333334,1.0852777777777778,5.1,-,-,-,23-Aql
291.0208333333333,-68.3711111111111,6.34,-,-,-,-
289.70833333333337,0.33916666666666667,6.41,-,-,-,24-Aql
289.2125,46.99916666666667,6.0,-,-,-,-
290.1083333333333,-31.817777777777778,6.58,-,-,-,-
289.5,31.022222222222222,6.68,-,-,-,-
289.71666666666664,9.618055555555555,6.32,-,-,-,-
289.7,19.610555555555557,6.58,-,-,-,-
290.1583333333333,-22.4025,5.58,-,-,-,-
289.27500000000003,53.368611111111115,3.77,κ,κ-Cyg,-,1-Cyg
290.71250000000003,-54.42361111111111,5.05,η,η-Tel,-,-
290.37083333333334,-34.98388888888889,6.48,-,-,-,-
289.9125,12.374722222222223,5.53,-,-,-,28-Aql
289.9708333333333,11.535,6.02,ω²,ω²-Aql,-,29-Aql
290.1333333333333,-5.4158333333333335,5.01,-,-,-,26-Aql
290.5375,-42.01611111111111,6.34,-,-,-,-
289.7625,33.388888888888886,6.6,-,-,-,-
290.1458333333333,-0.8922222222222221,5.49,-,-,-,27-Aql
290.65833333333336,-44.45888888888889,4.01,β¹,β¹-Sgr,-,-
289.75416666666666,37.445277777777775,6.22,-,-,-,-
290.4041666666667,-19.234166666666667,6.26,-,-,-,-
290.41666666666674,-17.84722222222222,3.93,ρ¹,ρ¹-Sgr,-,44-Sgr
289.65416666666664,49.569722222222225,6.31,-,-,-,-
290.4291666666667,-15.955,4.61,υ,υ-Sgr,-,46-Sgr
290.8041666666667,-44.79972222222222,4.29,β²,β²-Sgr,-,-
290.45833333333337,-18.308333333333334,5.87,ρ²,ρ²-Sgr,-,45-Sgr
289.90833333333336,37.330555555555556,6.31,-,-,-,-
290.13749999999993,35.18611111111111,6.31,-,-,-,-
290.58333333333337,-8.20111111111111,6.31,-,-,-,-
290.9708333333333,-40.61611111111111,3.97,α,α-Sgr,-,-
290.5875,-0.2525,5.83,-,-,-,-
291.0874999999999,-43.723055555555554,6.17,-,-,-,-
289.90000000000003,54.376111111111115,6.26,-,-,-,-
288.8875,73.35555555555555,4.45,τ,τ-Dra,-,60-Dra
290.76666666666665,-7.400277777777778,6.32,-,-,-,-
290.7,9.913055555555555,6.35,-,-,-,-
291.125,-27.865555555555556,6.04,-,-,-,-
290.06666666666666,57.64527777777778,5.91,-,-,-,-
290.7833333333333,14.921111111111111,6.64,-,-,-,-
290.70833333333337,26.2625,5.18,-,-,-,3-Vul
290.6375,33.518055555555556,6.06,-,-,-,-
291.2666666666667,-29.309166666666666,5.93,-,-,-,-
289.94166666666666,64.39083333333333,6.52,-,-,-,-
291.3166666666667,-24.50861111111111,5.03,χ¹,χ¹-Sgr,-,47-Sgr
291.37083333333334,-23.96222222222222,5.43,χ³,χ³-Sgr,-,49-Sgr
290.94166666666666,20.264444444444443,6.4,-,-,-,-
290.3541666666667,57.76694444444444,6.43,-,-,-,-
291.2541666666667,-4.884166666666666,6.52,-,-,-,-
291.3375,-13.896944444444443,5.69,-,-,-,-
290.89166666666665,33.22222222222222,6.37,-,-,-,-
291.09166666666664,16.93777777777778,6.25,-,-,-,2-Sge
291.94999999999993,-54.32527777777778,5.69,-,-,-,-
290.1666666666667,65.71472222222222,4.59,π,π-Dra,-,58-Dra
291.02916666666664,29.62138888888889,4.97,-,-,-,2-Cyg
291.2416666666667,11.944444444444445,5.16,-,-,-,31-Aql
291.09166666666664,28.087777777777777,6.53,-,-,-,-
291.57916666666665,-21.776666666666667,5.59,-,-,-,50-Sgr
291.025,36.45194444444445,6.36,-,-,-,-
291.37083333333334,3.1147222222222224,3.36,δ,δ-Aql,-,30-Aql
291.5458333333333,-15.053055555555556,5.72,-,-,-,-
291.6,-14.551111111111112,6.7,-,-,-,-
291.7333333333333,-29.743333333333336,5.67,-,-,-,-
290.8458333333333,50.271388888888886,6.51,-,-,-,-
290.9833333333333,43.38805555555555,5.84,-,-,-,-
292.79166666666663,-68.43388888888889,5.96,-,-,-,-
291.3416666666667,20.27138888888889,6.31,-,-,-,-
291.36666666666673,19.798611111111114,5.16,-,-,-,4-Vul
291.3541666666667,24.912777777777777,6.19,-,-,-,-
291.62916666666666,0.3386111111111111,4.66,ν,ν-Aql,-,32-Aql
292.46666666666664,-55.44138888888889,6.13,-,-,-,-
291.6,13.023888888888889,5.74,-,-,-,-
291.55416666666673,20.097777777777775,5.63,-,-,-,5-Vul
291.6166666666667,19.891388888888887,5.81,-,-,-,-
292.34583333333336,-43.44583333333333,5.71,-,-,-,-
292.64166666666665,-55.11,6.3,μ,μ-Tel,-,-
259.2333333333333,89.03777777777778,6.38,λ,λ-UMi,-,-
291.5375,36.31777777777778,5.15,-,-,-,4-Cyg
291.8875,14.2825,6.32,-,-,-,-
292.0833333333333,2.9302777777777775,5.85,-,-,-,-
292.46666666666664,-26.985555555555557,5.52,-,-,-,-
292.55833333333334,-32.092222222222226,6.6,-,-,-,-
292.2541666666667,1.9502777777777778,5.8,-,-,-,35-Aql
291.44166666666666,58.02722222222222,6.6,-,-,-,-
292.3375,-7.043888888888889,6.61,-,-,-,-
291.90000000000003,37.941111111111105,6.34,-,-,-,-
292.325,0.2461111111111111,6.25,-,-,-,-
292.175,24.665,4.44,α,α-Vul,-,6-Vul
292.23749999999995,24.76861111111111,5.81,-,-,-,8-Vul
292.3416666666667,14.595833333333333,5.56,-,-,-,-
291.85416666666663,52.32055555555556,5.75,ι¹,ι¹-Cyg,-,7-Cyg
292.33333333333337,20.279722222222222,6.33,-,-,-,7-Vul
292.725,-21.31222222222222,6.13,-,-,-,-
293.22083333333336,-53.18583333333333,5.75,-,-,-,-
292.5416666666667,2.904166666666667,6.09,-,-,-,-
291.60833333333335,62.55722222222222,6.38,-,-,-,-
292.6625,-2.7888888888888888,5.03,-,-,-,36-Aql
292.6375,3.4444444444444446,6.05,-,-,-,-
293.3375,-45.27194444444444,5.61,-,-,-,-
292.6791666666667,27.959722222222222,3.08,β¹,β¹-Cyg,-,6-Cyg
292.6875,27.96527777777778,5.11,β²,β²-Cyg,-,6-Cyg
292.69166666666666,36.228611111111114,6.25,-,-,-,-
292.425,51.72972222222222,3.79,ι²,ι²-Cyg,-,10-Cyg
292.8375,26.61722222222222,5.87,-,-,-,-
293.53333333333336,-40.03472222222222,5.89,-,-,-,-
290.41666666666674,79.60277777777777,6.05,-,-,-,-
293.8041666666667,-48.09916666666667,4.9,ι,ι-Tel,-,-
288.7791666666667,83.46277777777777,6.53,-,-,-,-
292.94166666666666,34.45305555555556,4.74,-,-,-,8-Cyg
292.82916666666665,50.306666666666665,5.53,-,-,-,-
292.8041666666667,55.731944444444444,6.37,-,-,-,-
293.52083333333337,7.378888888888889,4.45,μ,μ-Aql,-,38-Aql
293.77916666666664,-10.56027777777778,5.12,-,-,-,37-Aql
294.00416666666666,-24.719166666666666,5.65,-,-,-,51-Sgr
293.8708333333333,-7.460277777777778,6.34,-,-,-,-
293.8875,-12.252777777777778,6.27,-,-,-,-
294.60416666666663,-57.983333333333334,6.18,-,-,-,-
294.96666666666664,-66.68555555555555,6.39,-,-,-,-
293.40000000000003,38.76222222222222,6.61,-,-,-,-
293.64166666666665,19.773333333333333,5.0,-,-,-,9-Vul
293.85416666666663,2.913333333333333,6.38,-,-,-,-
294.10833333333335,-18.852777777777778,6.11,-,-,-,-
294.175,-24.88361111111111,4.6,-,-,-,52-Sgr
293.7083333333333,29.463055555555556,5.38,-,-,-,9-Cyg
293.42083333333335,49.2625,5.96,-,-,-,-
294.2625,-18.231111111111108,5.64,-,-,-,-
293.67083333333335,42.41277777777778,5.35,-,-,-,-
294.03333333333336,11.15,6.68,-,-,-,-
294.22083333333336,-7.0275,4.95,κ,κ-Aql,-,39-Aql
294.17916666666673,-1.2863888888888888,4.36,ι,ι-Aql,-,41-Aql
293.29166666666663,60.15861111111111,6.29,-,-,-,-
294.0625,14.391666666666666,6.38,-,-,-,-
292.75,70.98944444444444,6.07,-,-,-,-
293.57916666666665,51.236666666666665,5.73,-,-,-,-
294.03333333333336,22.585833333333333,6.32,-,-,-,-
293.6625,48.164722222222224,6.67,-,-,-,-
294.39166666666665,-14.301666666666668,5.47,-,-,-,-
295.40416666666664,-65.85416666666666,6.09,-,-,-,-
294.2166666666667,11.273333333333333,5.98,-,-,-,-
293.94999999999993,36.94444444444444,6.05,-,-,-,11-Cyg
294.1541666666667,20.33277777777778,7.14,-,-,-,-
295.075,-54.4175,6.26,-,-,-,-
294.4458333333334,-4.6475,5.46,-,-,-,42-Aql
294.92499999999995,-45.278055555555554,6.25,-,-,-,-
293.08750000000003,69.66111111111111,4.68,σ,σ-Dra,-,61-Dra
294.3208333333333,16.462777777777777,5.66,ε,ε-Sge,-,4-Sge
294.9791666666667,-39.43333333333333,6.61,-,-,-,-
293.9791666666667,50.23861111111111,6.52,-,-,-,-
294.2875,29.33361111111111,6.43,-,-,-,-
294.23333333333335,38.38388888888889,6.5,-,-,-,-
294.1541666666667,44.69499999999999,5.17,-,-,-,-
294.10833333333335,50.221111111111114,4.48,θ,θ-Cyg,-,13-Cyg
294.95416666666665,-23.42777777777778,6.34,-,-,-,53-Sgr
294.70416666666665,3.381666666666667,6.35,-,-,-,-
294.5708333333333,20.782777777777778,6.48,-,-,-,-
295.0291666666667,-23.428611111111113,5.97,-,-,-,-
294.7958333333333,5.397777777777778,5.17,σ,σ-Aql,-,44-Aql
294.85416666666663,16.57138888888889,6.38,-,-,-,-
295.17916666666673,-16.293333333333337,6.2,-,-,-,54-Sgr
294.48333333333335,49.28444444444444,6.47,-,-,-,-
294.84166666666664,30.153333333333332,4.69,φ,φ-Cyg,-,12-Cyg
295.02083333333337,18.01388888888889,4.37,α,α-Sge,-,5-Sge
295.17916666666673,-0.6211111111111112,5.67,-,-,-,45-Aql
294.9375,33.97916666666667,6.1,-,-,-,-
295.1166666666667,20.476666666666667,6.5,-,-,-,-
294.8583333333333,42.818333333333335,5.4,-,-,-,14-Cyg
294.67083333333335,54.973888888888894,5.82,-,-,-,-
295.1625,23.717499999999998,6.64,-,-,-,-
295.2708333333333,13.815555555555557,6.01,-,-,-,-
294.89166666666665,45.95805555555556,6.2,-,-,-,-
295.2583333333333,17.47611111111111,4.37,β,β-Sge,-,6-Sge
295.62916666666666,-16.12388888888889,5.06,-,-,-,55-Sgr
295.3083333333333,22.452777777777776,6.36,-,-,-,-
295.90416666666664,-37.538888888888884,6.16,-,-,-,-
295.17083333333335,43.07777777777778,6.16,-,-,-,-
295.55,12.193333333333333,6.34,-,-,-,46-Aql
299.00416666666666,-81.34972222222221,6.39,-,-,-,-
295.20833333333337,45.525,5.06,-,-,-,-
295.8875,-15.47,5.49,-,-,-,-
295.64166666666665,11.826666666666666,5.27,χ,χ-Aql,-,47-Aql
297.35416666666663,-72.50333333333333,5.41,-,-,-,-
295.4875,40.25388888888889,6.23,-,-,-,-
295.0541666666667,60.507222222222225,6.51,-,-,-,-
295.70416666666665,29.331666666666667,6.49,-,-,-,-
295.6833333333333,32.42666666666666,5.94,-,-,-,-
295.45,50.525277777777774,5.96,-,-,-,16-Cyg
295.46666666666664,50.5175,6.2,-,-,-,-
295.7875,30.678611111111113,6.05,-,-,-,-
295.92499999999995,25.771944444444443,5.49,-,-,-,10-Vul
296.50416666666666,-31.90861111111111,5.52,-,-,-,-
295.9791666666667,27.135555555555555,6.28,-,-,-,-
295.51666666666665,55.46333333333334,6.48,-,-,-,-
297.00416666666666,-56.362500000000004,5.35,ν,ν-Tel,-,-
296.14166666666665,13.302777777777779,6.26,ψ,ψ-Aql,-,48-Aql
295.9625,34.1625,6.05,-,-,-,-
297.4708333333333,-66.81277777777777,6.45,-,-,-,-
295.9375,41.77305555555555,5.84,-,-,-,-
296.5875,-19.761111111111113,4.86,-,-,-,56-Sgr
296.46666666666664,-2.8833333333333333,6.48,-,-,-,-
296.0666666666667,37.35444444444445,4.89,-,-,-,15-Cyg
296.2,29.264722222222222,6.82,-,-,-,-
296.4125,7.613333333333333,5.91,υ,υ-Aql,-,49-Aql
296.15833333333336,34.413888888888884,6.57,-,-,-,-
297.2291666666667,-52.88805555555555,6.25,-,-,-,-
295.8083333333333,58.01638888888889,6.22,-,-,-,-
296.20416666666665,40.71666666666667,6.34,-,-,-,-
297.7541666666667,-65.60499999999999,6.05,-,-,-,-
296.5625,10.613333333333333,2.72,γ,γ-Aql,-,50-Aql
295.91249999999997,57.0425,6.27,-,-,-,-
297.5875,-61.061388888888885,6.21,-,-,-,-
296.2416666666667,45.130833333333335,2.87,δ,δ-Cyg,-,18-Cyg
296.4125,36.09111111111111,6.43,-,-,-,-
296.46250000000003,35.01277777777778,6.09,-,-,-,-
297.6833333333333,-59.19305555555555,5.42,-,-,-,-
297.0125,-13.703333333333333,6.11,-,-,-,-
296.6625,25.133888888888887,6.62,-,-,-,-
296.60416666666663,33.72777777777778,4.99,-,-,-,17-Cyg
296.6458333333333,32.88861111111111,6.18,-,-,-,-
296.84583333333336,18.534166666666668,3.82,δ,δ-Sge,-,7-Sge
297.5541666666667,-47.55722222222222,5.94,-,-,-,-
297.29583333333335,-28.78888888888889,6.05,-,-,-,-
296.95,25.383888888888887,5.95,-,-,-,-
297.25833333333327,-10.870833333333334,6.04,-,-,-,-
297.125,10.694166666666668,6.44,-,-,-,-
296.86250000000007,38.4075,5.77,-,-,-,-
297.175,11.815833333333334,5.72,π,π-Aql,-,52-Aql
296.075,69.33694444444444,5.92,-,-,-,-
297.2416666666667,19.142222222222223,5.0,ζ,ζ-Sge,-,8-Sge
296.85833333333335,47.907777777777774,6.12,-,-,-,-
298.15416666666664,-54.971111111111114,5.74,-,-,-,-
298.1625,-54.97666666666667,6.5,-,-,-,-
297.17916666666673,35.311388888888885,6.53,-,-,-,-
297.20833333333337,33.43722222222222,6.44,-,-,-,-
297.95833333333337,-39.87444444444444,5.33,-,-,-,-
297.69166666666666,-10.76361111111111,5.39,-,-,-,51-Aql
297.5708333333333,7.902500000000001,6.51,-,-,-,-
297.3625,38.71,6.11,-,-,-,-
297.475,28.440555555555555,6.38,-,-,-,-
297.6958333333333,8.868333333333334,0.77,α,α-Aql,Altair,53-Aql
298.6666666666667,-61.170833333333334,6.24,-,-,-,-
297.79583333333335,-2.4608333333333334,6.13,-,-,-,-
297.7541666666667,10.415555555555557,5.11,ο,ο-Aql,-,54-Aql
298.05,-19.045,5.92,-,-,-,57-Sgr
297.8208333333334,9.630277777777778,6.25,-,-,-,-
296.6833333333333,68.43833333333333,6.34,-,-,-,-
297.6375,32.91416666666667,4.23,χ,χ-Cyg,-,-
297.76666666666665,22.610000000000003,4.95,-,-,-,12-Vul
297.64166666666665,38.722500000000004,5.12,-,-,-,19-Cyg
297.65416666666664,40.599722222222226,5.69,-,-,-,-
297.6958333333333,37.82638888888889,6.06,-,-,-,-
298.0125,11.62888888888889,6.13,-,-,-,-
298.1166666666667,1.0055555555555555,3.9,η,η-Aql,-,55-Aql
298.275,-14.603055555555555,6.48,-,-,-,-
298.0625,10.351388888888888,6.54,-,-,-,-
298.00416666666666,24.992222222222225,5.57,-,-,-,-
298.0875,18.671944444444446,6.23,-,-,-,9-Sge
298.325,-3.1144444444444446,5.65,-,-,-,-
297.65416666666664,52.988055555555555,5.03,-,-,-,20-Cyg
297.8291666666667,47.37722222222222,6.2,-,-,-,-
298.5708333333333,-23.941111111111113,6.18,-,-,-,-
299.6708333333333,-69.16388888888889,5.75,-,-,-,-
298.34166666666664,4.400555555555556,6.53,-,-,-,-
298.8125,-41.86833333333333,4.13,ι,ι-Sgr,-,-
297.04166666666663,70.26777777777778,3.83,ε,ε-Dra,-,63-Dra
298.06666666666666,36.43222222222222,6.1,-,-,-,-
298.5333333333333,-8.574166666666667,5.79,-,-,-,56-Aql
298.77083333333337,-33.046388888888885,6.46,-,-,-,-
299.2375,-57.925555555555555,6.53,-,-,-,-
299.275,-58.90138888888889,5.26,-,-,-,-
299.7208333333333,-68.76222222222222,6.39,-,-,-,-
297.9958333333334,47.027499999999996,5.62,-,-,-,-
300.14583333333337,-72.91055555555556,3.96,ε,ε-Pav,-,-
298.0291666666667,47.93194444444444,5.91,-,-,-,-
298.3625,24.079722222222223,4.58,-,-,-,13-Vul
298.65416666666664,-8.227222222222222,5.71,-,-,-,57-Aql
298.6583333333333,-8.237222222222222,6.49,-,-,-,57-Aql
298.5583333333333,8.461388888888887,4.71,ξ,ξ-Aql,-,59-Aql
298.6833333333333,0.2736111111111111,5.61,-,-,-,58-Aql
298.95833333333337,-26.299444444444447,4.7,ω,ω-Sgr,-,58-Sgr
298.6666666666667,7.140277777777778,6.15,-,-,-,-
298.8291666666667,-6.734166666666667,6.51,-,-,-,-
298.25416666666666,47.8075,6.29,-,-,-,-
298.62916666666666,24.319444444444443,5.52,-,-,-,-
298.825,6.406666666666667,3.71,β,β-Aql,-,60-Aql
300.09583333333336,-66.94944444444445,5.76,μ¹,μ¹-Pav,-,-
299.23333333333335,-27.17,4.52,-,-,-,59-Sgr
299.4208333333333,-38.05833333333333,6.55,-,-,-,-
298.7,36.99611111111111,5.76,-,-,-,-
298.775,30.19527777777778,6.57,-,-,-,-
298.3208333333333,57.52361111111111,5.14,-,-,-,23-Cyg
299.00416666666666,16.634722222222223,5.36,-,-,-,10-Sge
299.05833333333334,11.423888888888888,5.28,φ,φ-Aql,-,61-Aql
298.39583333333337,59.70888888888889,6.06,-,-,-,-
300.46666666666664,-66.94416666666667,5.31,μ²,μ²-Pav,-,-
298.96250000000003,38.486666666666665,4.94,-,-,-,22-Cyg
299.48749999999995,-15.491388888888888,5.02,-,-,-,61-Sgr
299.075,35.083333333333336,3.89,η,η-Cyg,-,21-Cyg
299.25,20.998055555555556,6.48,-,-,-,-
299.7333333333333,-30.53805555555556,6.28,-,-,-,-
299.73749999999995,-26.195555555555554,4.83,-,-,-,60-Sgr
298.90416666666664,52.43888888888888,4.92,ψ,ψ-Cyg,-,24-Cyg
299.18333333333334,36.25083333333333,6.02,-,-,-,-
300.10416666666663,-49.35111111111111,6.17,-,-,-,-
299.43749999999994,16.789166666666667,5.53,-,-,-,11-Sge
299.93333333333334,-35.27638888888889,4.37,θ¹,θ¹-Sgr,-,-
299.96250000000003,-34.69777777777777,5.3,θ²,θ²-Sgr,-,-
300.4333333333333,-59.376111111111115,5.13,-,-,-,-
298.8416666666667,58.250277777777775,6.09,-,-,-,-
300.10833333333335,-43.04333333333333,6.14,-,-,-,-
299.3041666666667,40.36805555555556,5.45,-,-,-,-
300.0625,-37.702222222222225,5.95,-,-,-,-
300.2,-45.113055555555555,5.81,-,-,-,-
300.0833333333333,-33.70388888888889,5.66,-,-,-,-
299.1875,50.902499999999996,6.43,-,-,-,-
298.9791666666667,58.846111111111114,4.96,-,-,-,-
299.0791666666667,56.68694444444444,6.12,-,-,-,-
